text,prediction,true
"In this experiment SnI4 crystals were synthesised and purified from Sn and I2. The crystals were dissolved in water and then tested using three tests: a) addition of silver nitrate b) Beilstein test c) addition of hydrogen peroxide and petrol. This enabled the reactivity of SnI4 to be investigate. Tin (1.0g), iodine (2.5g) and toluene (10cm3) were added to a reaction flask and reflux carried out until the condensed solvent had become colourless. The resulting solution was decanted leaving the tin residue in the reaction flask.  The tin residue was then washed using acetone and the dried tin residue weighed. Petroleum spirit 40/60 (10cm3) was added to the decanted solution and cooled using an ice bath allowing crystals to form. The crystals were then filtered under a vacuum and washed with petroleum spirit 40/60. The dried crystals of SnI4 were then weighed. A micro spatula of the SnI4 crystals were dissolved in water (15-20cm3). The dissolved solution of crystals (1-2mL) were add to silver nitrate 0.1M (4-5drops) and observations recorded. A heated end of copper wire was then dipped into the dissolved solution (1-2mL) and placed under a Bunsen burner. The flame colour was recorded. Dissolved solution (1-2mL) was added to 3% hydrogen peroxide (10 drops) and petrol (2-3mL) and observations recorded. In this experiment SnI4 crystals were synthesised and purified from Sn and I2. The crystals were dissolved in water and then tested using three tests: a) addition of silver nitrate b) Beilstein test c) addition of hydrogen peroxide and petrol. This enabled the reactivity of SnI4 to be investigate.",0.6772604584693909,0.9800000190734863
"The aim of this experiment was to produce a tin iodide species derived from its elements whilst isolating it. The reactivity of the final product was also determined by carrying out 3 chemical tests. Tin metal (1.0g) as well as iodine (2.5g) was suspended in toluene (10cm3) and was heated to reflux along with a reasonable number of anti-bumping granules. After the solution turns orange, the solution was cooled until the solution stopped condensing. The solution was decanted. Petroleum spirit 40/60 (10cm3) was added to the solution and it was cooled to room temperature. The dried tin metal was weighed (0.75g). The solution was placed in an ice bath until crystals formed. The product was then filtered and dried under suction to give an orange colored product, which was SnI4.  A heaped microspatula tip of SnI4 was dissolved in water (15-20 ml) and the pH of the mixture was determined (pH 2). 3 tests were performed to determine the reactivity of the product which are as follows: Test 1: 4 drops of silver nitrate (0.1 M) was added to the solution (2 mL) and was gently shaken. Test2: 2 mL of the solution was used in the Beilstein�s test. The colour of the flame was observed. Test3: 10 drops of hydrogen peroxide (3%) was added to the solution (2mL) and was gently shaken. 3mL of petrol was then added after followed by a gentle swirl which resulted in a biphasic layer.",0.6527959108352661,0.75
"The desired outcome of this experiment was to produce tin iodide from its constituent elements and analyse its reactivity. This was done by heating iodine pellets and tin together under reflux with toluene. The solution changed from purple to orange once the iodine fully reacted. The leftover tin was removed and weighed and then 40/60 petroleum was added to the orange solution which was allowed to cool enabling recrystallisation. The orange crystals were extracted using reduced pressure filtration, washed with cold solvent and then weighed. A series of analytical tests were performed on the tin iodide once dissolved in water; positive results ensured the compound had been formed and tested reactivity.",0.6477944254875183,0.7799999713897705
"The aim of this experiment was to create and recrystallize SnI4 and then perform various chemical tests with a solution of the resulting crystals. Tin metal (1g) and iodine pellets (2.5g) were weighed and transferred to a 100ml round-bottom flask, before toluene (10cm3) and anti-bumping granules (3) were added. The solution was then heated under reflux, until the vapours turned from purple to clear and the solution turned from purple to orange. The solution was then transferred to a 100ml conical flask, leaving the remaining tin metal in the reaction flask, and petroleum spirit 40/60 (10cm3) was added. It was then placed in an ice bath and cooled until crystals had formed. These crystals were filtered and then weighed. The tin metal was rinsed with acetone, allowed to dry and was then weighed. A heaped spatula of the crystals were dissolved in 20mL of water, and the solution formed used in the chemical tests. The aim of this experiment was to create and recrystallize SnI4 and then perform various chemical tests with a solution of the resulting crystals. Tin metal (1g) and iodine pellets (2.5g) were weighed and transferred to a 100ml round-bottom flask, before toluene (10cm3) and anti-bumping granules (3) were added. The solution was then heated under reflux, until the vapours turned from purple to clear and the solution turned from purple to orange. The solution was then transferred to a 100ml conical flask, leaving the remaining tin metal in the reaction flask, and petroleum spirit 40/60 (10cm3) was added. It was then placed in an ice bath and cooled until crystals had formed. These crystals were filtered and then weighed. The tin metal was rinsed with acetone, allowed to dry and was then weighed.",0.765421450138092,0.7799999713897705
"Aim: to prepare a tin iodide species from its elements, isolate it and examine the reactivity of the product using three different tests, including flame testing. Tin metal (1.06g, 0.0089 mol), iodine (2.52g, 0.0099 mol), toluene (10cm3) and 2 or 3 anti-bumping granules were refluxed at 60% power until the violet vapour became clear. The flask was then cooled to where the solvent stopped condensing. Petroleum spirit 40/60 (10cm3) was added and the solution was left to cool to room temperature. The residual tin was washed with acetone, left to dry then weighed (0.57g, 0.0048mol). The flask was cooled in an ice bath and then the crystals were filtered and washed with cold petroleum spirit 40/60 and weighed (1.46g, 0.0023 mol). A heaped microspatula tip of SnI4 was dissolved in water (20mL). Test 1: the SnI4 solution (1mL) and 0.1M silver nitrate (4 drops) were shaken together Test 2: SnI4 solution (1mL) was flame tested Test 3: SnI4 solution (1mL) and 3% hydrogen peroxide (10 drops) were shaken together and then                                     petrol (2mL) was added and swirled. Aim: to prepare a tin iodide species from its elements, isolate it and examine the reactivity of the product using three different tests, including flame testing. Tin metal (1.06g, 0.0089 mol), iodine (2.52g, 0.0099 mol), toluene (10cm3) and 2 or 3 anti-bumping granules were refluxed at 60% power until the violet vapour became clear. The flask was then cooled to where the solvent stopped condensing. Petroleum spirit 40/60 (10cm3) was added and the solution was left to cool to room temperature. The residual tin was washed with acetone, left to dry then weighed (0.57g, 0.0048mol). The flask was cooled in an ice bath and then the crystals were filtered and washed with cold petroleum spirit 40/60 and weighed (1.46g, 0.0023 mol). A heaped microspatula tip of SnI4 was dissolved in water (20mL). Test 1: the SnI4 solution (1mL) and 0.1M silver nitrate (4 drops) were shaken together Test 2: SnI4 solution (1mL) was flame tested",0.7821146249771118,0.8799999952316284
"Name and Group Number Mwawasi Divine Kristy Mkamwasi Group 16 Date Submitted 27/11/2019 Aim This experiment was aimed at preparing a sample of tin iodide (SnI4) from its constituent elements, isolating the product and using chemical tests to investigate its reactivity. Procedure Toluene (10cm3) was added to a mixture of iodine (2.5g) and tin (1.0g). The resultant mixture was heated under reflux until the condensing solvent became clear and the initially purple solution turned orange. The reaction flask was allowed to cool until the solvent stopped condensing. The hot solution was then decanted to separate it from the residual tin metal. Petroleum spirit 40/60 (10cm3) was added to the hot solution before it was allowed to cool to room temperature. The residual tin was washed with acetone, dried and then weighed. When orange crystals began to form in the solution, it was put in an ice bath for 5 minutes to maximise crystallisation. The crystals were filtered out of the solution under suction and then washed using petroleum spirit 40/60 (10cm3). They were then allowed to dry and weighed. The product (heaped microspatula) was dissolved in water (20 mL). The pH of the resulting solution was then tested using pH paper. Three more chemical tests were performed on the resulting solution. In test one, silver nitrate (5 drops, 0.1M) was added to the solution (2mL). Test 2 was the �Beilstein� test where a glowing hot copper rod was immersed into the solution (2mL) and heated to test. In the final test,  Hydrogen peroxide (10 drops, 3%w/v) was added to the solution (2mL). It was then shaken and petrol(3mL)",0.805133581161499,0.8799999952316284
"The aim of this experiment was to prepare a tin iodide solution using the elements and use the solution to prepare tests that will investigate the reactivity of the tin iodide solution. 1 gram of tin metal was measured into a round-bottom flask, 2.5g of iodine pellets were also added as well as 10cm3 of toluene and a few anti-bumping granules. The flask was heated until a purple vapor started to condense, once the solution became colourless the reaction was removed from the heat. The solution (excluding the tin metal) was transferred into a flask with 10cm3 petroleum 40/60. The tin was rinsed with acetone and dried and weighed. Orange crystals formed from the solution upon cooling, these crystals were then dried using a Buchner funnel and filtration under suction then weighed The aim of this experiment was to prepare a tin iodide solution using the elements and use the solution to prepare tests that will investigate the reactivity of the tin iodide solution. 1 gram of tin metal was measured into a round-bottom flask, 2.5g of iodine pellets were also added as well as 10cm3 of toluene and a few anti-bumping granules. The flask was heated until a purple vapor started to condense, once the solution became colourless the reaction was removed from the heat. The solution (excluding the tin metal) was transferred into a flask with 10cm3 petroleum 40/60. The tin was rinsed with acetone and dried and weighed.",0.6665578484535217,0.30000001192092896
"The aim of this experiment was to prepare a sample of SnI4 from tin and iodine and examine the reactivity by completing a series of tests. I mixed tin and iodine together in a round bottom flask with toluene and anti-bumping granules. I then connected this to a reflux condenser and heated the flask in a heating mantle until the liquid turned orange and the condensing solvent became clear. The flask was then placed in an ice bath to allow the SnI4 to crystallize. These crystals were then filtered by using a buchner funnel before being mixed with some water to create a solution. This solution was then tested with silver nitrate, hydrogen peroxide and in a flame to determine reactivity. The aim of this experiment was to prepare a sample of SnI4 from tin and iodine and examine the reactivity by completing a series of tests.",0.6100717782974243,0.6499999761581421
"The experiment aimed to react tin with iodine to create tin (IV) iodide crystals, then test the tin (IV) iodide for its reactivity. To form the tin (IV) iodide, white tin (0.99g) and iodine pellets (2.52g) were heated under reflux in toluene solvent (10ml). Once the solvent had become clear, the reaction mixture was left to cool. Then, the crystals were isolated and dried via vacuum filtration with petroleum 40-60 solvent. To calculate yields, the masses of tin (IV) iodide product and unreacted tin were weighed. Then, a microspatula-tip of the crystals were dissolved in the minimum volume of deionised water to form a solution. For test 1, a sample of the solution (c. 2mL) was mixed with silver (I) nitrate (0.1M, 5 drops), stirred and the change observed. For test 2, a clean copper wire was heated under a Bunsen burner, placed in the solution and then back into the Bunsen burner; the flame colour was then noted. For test 3, a sample of the solution (c. 2mL) was mixed with hydrogen peroxide (3%, 10 drops), stirred and the change observed.",0.631687343120575,0.8500000238418579
"To observe the reaction between Tin mental and Iodine, and simultaneously observe the products SnI4. The reaction was proceeded with 2.51g of Iodine, 0.96g of Tin and 10ml of Toluene were reacted by heating in a round-bottom flask. The reactants turned to orange at the end, and crystals, orange powder, were cooled in the ice then filtered off. In part ii, the powder was used to react with silver nitrate, fire and hydrogen peroxide respectively. To observe the reaction between Tin mental and Iodine, and simultaneously observe the products SnI4. The reaction was proceeded with 2.51g of Iodine, 0.96g of Tin and 10ml of Toluene were reacted by heating in a round-bottom flask. The reactants turned to orange at the end, and crystals, orange powder, were cooled in the ice then filtered off.",0.67721027135849,0.2800000011920929
